Name,Phone,Address,Facebook,State
Dater House Antiques,518-279-1990,567 Brunswick Rd Troy NY 12180,http://facebook.com/daterhouse.antiques,NewYork
Millerton Antiques Center,518-789-6004,25 Main St Millerton NY 12546,http://www.facebook.com/pages/Millerton-Antique-Center/135093643208724,NewYork
Posie's Vintiques,607-286-4025,6 Center St Milford NY 13807,http://www.facebook.com/PosiesVintiques/,NewYork
Little Falls Antique Center,315-823-0240,25 W Mill St Little Falls NY 13365,http://facebook.com/profile.php?id=100057824462692,NewYork
The Eclectic Chic,315-363-1031,2044 Glenwood Shopping Plz Oneida NY 13421,http://www.facebook.com/TheEclecticChicNY,NewYork
Coxsackie Antique Center,518-731-8888,12400 State Route 9w W Coxsackie NY 12192,http://facebook.com/coxsackieantiquecenter,NewYork
The Re Store,845-482-1180,4915 State Route 52 Jeffersonvlle NY 12748,unavailable,NewYork
Marketplace on Chestnut,607-432-2240,213 Chestnut St Oneonta NY 13820,http://www.facebook.com/marketplaceonchestnut,NewYork
The Downtown Browsery-Medina,585-798-6700,413 Main Street Medina NY 14103,http://facebook.com/DTBmed,NewYork
Lowman Village Market,607-734-3670,2054 Oneida Road Lowman NY 14861,http://facebook.com/profile.php?id=100057056666039/,NewYork
Black Sheep Antique Center,518-895-2983,7608 Western Tpk Duanesburg NY 12056,http://facebook.com/profile.php?id=100078189805502,NewYork
The Barn 3521,716-679-9189,3521 E Main Rd Fredonia NY 14063,http://www.facebook.com/thebarn3521/,NewYork
The Shoppes at Oldies But Goodies,not available,10 Carpenter Rd Elmira NY 14903,http://www.facebook.com/shoppesatobg,NewYork
Chic Vintage & Upcycle,518-309-4325,2nd Floor @ Waverly Square Antiques Ballston Spa NY 12020,http://www.instagram.com/chic_vintage_upcycle/,NewYork
Adirondack Outpost Antiques,315-523-4835,7503 NYS RT 3 Harrisville NY 13648,http://facebook.com/adirondackoutpostantiques,NewYork
Dater House And Friends Antiques,518-712-5088,4348 Ny Highway 150 W Sand Lake NY 12196,http://www.facebook.com/dhafriendsantiques,NewYork
Julie's Place Antiques & Collectibles,607-343-7747,3300 E Main St Endwell NY 13760,http://www.facebook.com/juliesplaceantique,NewYork
Terry & Linda's Antiques,518-378-3834,120 Harrison St Gloversville NY 12078,http://www.facebook.com/profile.php?id=100083293414591,NewYork
Antique World Market,716-759-8483,11111 Main St Clarence NY 14031,http://www.facebook.com/AntiqueWorldMarket/,NewYork
Fishville Antique Emporium,315-743-1314,4811 Salina St Pulaski NY 13142,http://facebook.com/profile.php?id=100057238849866,NewYork
Town of Indian Lake Antique Show,518-648-5828,In the downtown hamlets of Indian Lake and Blue M Indian Lake NY 12842,http://www.facebook.com/townofindianlake/,NewYork
Antiques at Railway Commons,315-569-4345,400 Burnet Ave Syracuse NY 13203,http://facebook.com/antiquesatrailwaycommonsphotos_albums/,NewYork
Wild Goose Chase Antiques,607-868-3946,10266 County Route 76 Hammondsport NY 14840,unavailable,NewYork
Antique Market Place,336-662-0544,6428 Burnt Poplar Rd Greensboro NC 27409,http://Facebook.com/AMPgreensboro,NorthCarolina
Counting Stars Antiques,910-514-9419,514 Broad St Fuquay-Varina NC 27526,http://Facebook.com/countingstarsantiques,NorthCarolina
Depot Village,not available,260 Depot St Waynesville NC 28786,http://facebook.com/groups/1162809911014016,NorthCarolina
Key City Antique Mall & Shops,336-990-0711,502 Main St N Wilkesboro NC 28659,http://facebook.com/keycityantiques,NorthCarolina
Elkin Antiques and Collectibles Mall,336-526-3000,131 A South Bridge Street Elkin NC 28621,http://www.facebook.com/pages/Elkin-Antiques-and-Collectibles-Mall/333208710031930,NorthCarolina
CAROLINA PEDDLERS,910-674-4171,3540 E Elizabethtown Rd Lumberton NC 28358,http://www.facebook.com/carolinapeddlersllc,NorthCarolina
Hidden Treasures,828-733-0081,137 Main Street Elk Park NC 28622,http://www.facebook.com/hiddentreasures137/,NorthCarolina
Southern Heritage Folkart & Antiques,252-268-6629,115 N Queen St Kinston NC 28501,http://facebook.com/southernheritagekinston,NorthCarolina
Prim and Proper/Empty Nester ,910-723-9900,3319 F. Raeford Road Fayetteville NC 28303,http://facebook.com/Prim-and-Proper-159643524061635,NorthCarolina
Main St Antiques & Design Gallery - North Carolina,704-746-3636,500 S Main St Mooresville NC 28115,http://www.facebook.com/MainStAntique/,NorthCarolina
Catawba River Antique Mall,704-825-2383,406 E Catawba St Belmont NC 28012,http://facebook.com/CatawbaRiverAntiqueMall-451258994971473,NorthCarolina
Architectural Warehouse NC,828-859-2297,151 Southern Mercerizing Road Tryon NC 28782,http://facebook.com/architecturalwarehousetryon,NorthCarolina
Burke Manor Inn,336-449-6266,303 Burke St Gibsonville NC 27249,http://facebook.com/BurkeManorInn,NorthCarolina
Gaston Pickers, LLC,704-852-7055,503 Long Avenue Gastonia NC 28054,http://Facebook.com/Gaston-Pickers-139612876226468,NorthCarolina
ACME Antique Market,828-680-2263,246 Union Sq Nw Ste A Hickory NC 28601,http://Facebook.com/acmeantiquemarket,NorthCarolina
The Farmers Wife and Company,910-914-6292,101 Leslie Newsome Ave Whiteville NC 28472,http://facebook.com/thefarmerswifeandco,NorthCarolina
Dale’s Wheels Through Time,828-926-6266,62 Vintage Lane Maggie Valley NC 28751,http://www.facebook.com/wheelsthroughtime,NorthCarolina
Eagle Eye Antiques NC,828-692-7009,3517 Asheville Highway Hendersonville NC 28791,http://facebook.com/eagleeyeantiqueshville,NorthCarolina
White Owl Antique Mall ,704-436-2063,8455 NC Highway 49 N Mt Pleasant NC 28124,http://www.facebook.com/WhiteOwlAntiqueMallDesignCenter,NorthCarolina
The Depot at Gibson Mill,704-787-9351,325 McGill Ave NW Concord NC 28027,http://www.facebook.com/pages/The-Depot-At-Gibson-Mill/192657311121/,NorthCarolina
Back Road Pickers, LLC,704-538-8435,3949 Fallston Waco Rd  28090 LAWNDALE NC 28090,http://facebook.com/backroadpickers,NorthCarolina
The Ivy Cottage,910-815-0907,3030 Market Street Wilmington NC 28403,http://facebook.com/The-Ivy-Cottage-135795989773133/,NorthCarolina
Wagon Wheel Antiques,828-209-8917,5664 Old Haywood Road Mills River NC 28759,unavailable,NorthCarolina
Cornerstone Mercantile,828-246-9390,190 Depot St Waynesville NC 28786,http://facebook.com/cornerstonemercantile,NorthCarolina
Reclamations,828-787-2299,99 Cherrywood Dr Highlands NC 28741,http://www.facebook.com/ReclamationsCashiers/,NorthCarolina
Lodestone Art and Antiques,910-223-2989,223 West Russell St Fayetteville NC 28301,http://www.facebook.com/Lodestoneantique,NorthCarolina
The Marketplace,704-982-2499,510 Concord Rd Albemarle NC 28001,http://www.facebook.com/pages/The-Albemarle-Marketplace/137402946620/,NorthCarolina
Pepper & Doughtie's Antiques & Gifts,252-537-8875,1031 Roanoke Ave Roanoke Rapids NC 27870,http://www.facebook.com/pepperdoughtieantiques,NorthCarolina
Vintage Marketplace,910-336-9212,5827 Oleander Dr Wilmington NC 28403,http://Facebook.com/vtgmktplace,NorthCarolina
Dixie Antiques and Collectables,910-233-9432,952 Bragg Blvd Fayetteville NC 28301,http://Facebook.com/DixieAntiquesandCollectables,NorthCarolina
NC Art & Antiques Mall,336-721-9904,1590 Peters Creek Pkwy Winston-Salem NC 27103,http://www.facebook.com/NCArtsAntiques,NorthCarolina
Blue Bike Antiques and Gifts,910-920-2146,2608 Raeford Rd Fayetteville NC 28303,http://www.facebook.com/shopsat123hayst,NorthCarolina
Kind of Blue,252-631-1114,919 Broad St New Bern NC 28560,http://facebook.com/kindofbluenc,NorthCarolina
MANtiques,828-884-9021,68 W Main St Brevard NC 28712,http://www.facebook.com/mantiquesNC,NorthCarolina
Antique Market of Shelby,980-404-1117,107 W Warren St Shelby NC 28150,http://www.facebook.com/AntiqueMarketofShelby/,NorthCarolina
Buckeye Antiques,828-575-9889,90 Buckeye Access Rd Swannanoa NC 28778,http://facebook.com/Buckeyeantiquesmall,NorthCarolina
Dark Horse Antique Market,828-859-5634,1161 South Trade Street Tryon NC 28782,http://facebook.com/darkhorseantiquemarket,NorthCarolina
Farmhouse Vintage Treasures,919-894-6068,208 E Main St Benson NC 27504,http://facebook.com/farmhousevintagetreasures,NorthCarolina
Whistlestop Depot,828-349-1600,145 River Rd Franklin NC 28734,http://www.facebook.com/WhistleStopDepotNC,NorthCarolina
The Pickin' Coop Antique Mall,910-484-8400,708 Ramsey St Fayetteville NC 28301,http://facebook.com/The-Pickin-Coop-Antique-Mall-1675411569394895,NorthCarolina
Granddaddy's Antique Mall,336-570-1997,2316 Maple Ave Burlington NC 27215,http://facebook.com/GanddaddysAntiqueMall,NorthCarolina
Dive Bomber Vintage,828-392-1944,126 Park Lane Dr Rutherfordton NC 28139,http://facebook.com/Dive-Bomber-Vintage-114722477787103,NorthCarolina
The Coop DeVille Mercantil Antiques and Gifts,910-425-5005,2429 Hope Mills Rd Fayetteville NC 28304,http://facebook.com/The-Coop-DeVille-Mercantil-100804821742151,NorthCarolina
Calabash Antiques ,910-579-4664,10138 Beach Dr SW  Suite 3 Calabash NC 28467,http://www.facebook.com/Calabash-Antiques-109538681553760,NorthCarolina
Banks Bed & Breakfast,919-348-9343,101 East Garner Rd Garner NC 27529,http://facebook.com/banksbnb,NorthCarolina
SANFORD ANTIQUE MALL,919-775-1969,118 SOUTH MOORE ST. SANFORD NC 27330,http://www.facebook.com/sanfordantiquemall,NorthCarolina
Big Oak Restoration,919-475-2375,117 W Clay St Mebane NC 27302,http://www.facebook.com/bigoakrestorationNC,NorthCarolina
SuzAnna's Antiques,919-844-2652,103 S Main St Rolesville NC 27571,http://www.facebook.com/suzannasantique/,NorthCarolina
John A. Reynolds,828-577-6890,1105 Rosman Hwy Brevard NC 28712,unavailable,NorthCarolina
Antique Antics,828-452-6225,1497 S Main St Waynesville NC 28786,http://facebook.com/pages/AntiqueAntics/150824994959108,NorthCarolina
The MacPherson House Bed & Breakfast,910-302-7153,701 Hay St Fayetteville NC 28301,http://Facebook.com/themacphersonhouse,NorthCarolina
Southern Conversations Vintage Antiques & Design,864-381-2085,131 Atkinson St Laurinburg NC 28352,http://facebook.com/profile.php?id=100090705377709,NorthCarolina
Balsam Antique Mall,828-452-7070,25 Muse Busines Park Waynesville NC 28786,unavailable,NorthCarolina
Market Station Antiques,704-982-2102,113 S Railroad St Albemarle NC 28001,http://www.facebook.com/MarketStationAntiques/,NorthCarolina
Altamont Vintage, Collectibles & Antiques,828-552-3097,120 Swannanoa River Rd Asheville NC 28805,http://Facebook.com/altamontvintage,NorthCarolina
Old Mill Market Square,828-859-5467,151 Southern Mercerizing Rd Tryon NC 28782,http://www.facebook.com/OldMillMarketSquar/,NorthCarolina
Shoppes on Patterson,336-856-2171,2804 Patterson Street Greensboro NC 27407,http://www.facebook.com/pages/Shoppes-On-Patterson/126164600800307,NorthCarolina
Carriage House Estate Sales,843-225-0001,151 S Mercerizing Rd Tryon NC 28782,unavailable,NorthCarolina
The Attic Antiques,828-349-2900,268 E Palmer St Franklin NC 28734,http://www.facebook.com/pages/The-Attic-Antiques/302376849903176,NorthCarolina
Gibsonville Antiques and Collectibles,336-446-0234,106 E Railroad Ave Gibsonville NC 27249,http://www.facebook.com/pages/Gibsonville-Antiques-Collectibles/100559746685531,NorthCarolina
Remember When,919-693-3112,917 College St Oxford NC 27565,http://www.facebook.com/RememberWhenAntiquesCollectiblesGiftGardenShoppe/,NorthCarolina
Athens Underground,740-592-6286,90 N Court St Athens OH 45701,http://www.facebook.com/AthensUnderground/,Ohio
Gristmill Antiques,330-756-4802,516 Redwood Street SW Beach City OH 44608,http://www.facebook.com/Gristmill-Antique-Shop-241840969181841/,Ohio
Shelly’s Antiques,937-417-3194,428 S Broadway St Greenville OH 45331,http://facebook.com/shellysantiquesanddecor/,Ohio
Negley Antique Mall ,724-752-9386,7533 Commerce Street Negley OH 44441,http://www.facebook.com/Negley-Antique-Mall-and-Auction-176464262502605/,Ohio
The Olde Shoe Factory Antique Mall,740-687-1760,301 Forest Rose Ave Lancaster OH 43130,http://www.facebook.com/OldeShoeFactoryAntiqueMall/,Ohio
Heart of Ohio Antique Center,937-324-2188,4785 E National Rd Springfield OH 45505,http://www.facebook.com/HeartofOhio,Ohio
Mr Darby's Antiques & Collectibles Emporium,330-953-3226,8574 Market Street Boardman OH 44512,http://www.facebook.com/mrdarbys/,Ohio
Harrison Antiques,513-367-6127,508 Harrison Ave Harrison OH 45030,http://facebook.com/crazyforantiques/,Ohio
Auglaize Antique Mall,419-738-8004,116 W Auglaize St Wapakoneta OH 45895,http://facebook.com/Auglaize-Antique-Mall-152450648118840,Ohio
Village Salvage,513-914-4177,85 S Main St Waynesville OH 45068,http://www.facebook.com/villagesalvage,Ohio
On The Square Antiques,614-330-6322,18 W High St Mount Gilead OH 43338,http://facebook.com/profile.php?id=100056814835785,Ohio
Flory's Antique Depot,937-770-1019,316 Hay Ave Brookville OH 45309,http://facebook.com/florysantiquedepot.brookville,Ohio
Riverside Centre Antique Mall,513-996-2014,3742 Kellogg Ave Cincinnati OH 45226,http://facebook.com/Riverside-Center-Antique-Mall-Resale-Center-167214250035663/,Ohio
Circle Antique,330-584-1728,9424 State Route 224 Deerfield OH 44411,http://www.facebook.com/circleantiquefleamarketLLC,Ohio
Blackberry Patch Antiques,614-430-8820,71 W Olentangy St Powell OH 43065,unavailable,Ohio
Company Store,724-752-9386,7533 Commerce Street Negley OH 44441,http://www.facebook.com/yardsalebay,Ohio
Venice Pavilion Antiques,513-738-8180,4299 Hamilton Cleves Hwy Fairfield OH 45014,http://facebook.com/VenicePavilionAntiques/,Ohio
Scott Antique Markets - Ohio,614-296-4484,717 E 17th Ave  Ohio Expo Center & State Fair Columbus OH 43211,unavailable,Ohio
Ohio Valley Antique Mall,513-874-7855,7285 Dixie Hwy Fairfield OH 45014,http://www.facebook.com/OhioValleyAntiques/,Ohio
Antiques Village,937-291-5060,651 Lyons Rd Dayton OH 45459,http://www.facebook.com/AntiquesVillage/,Ohio
The Treasure Chest,740-848-4488,20 E 1st St Fredericktown OH 43019,http://www.facebook.com/The-Treasure-Chest-101373642369714,Ohio
Burton Antique Market - Ohio,740-998-5300,14373 N. Cheshire Street Burton  OH 44021,http://facebook.com/Burton-Antiques-Market-220313541648665,Ohio
The Purpose Shop,330-852-6135,102 Dover Rd NE Sugarcreek OH 44681,http://www.facebook.com/ThePurposeShop/,Ohio
The Copper Kettle Antiques,419-280-1624,1544 S. Byrne Rd  F B & G Toledo OH 43614,http://facebook.com//profile.php?id=100076300810933,Ohio
Village Mercantile,740-625-4005,24 E Main St Centerburg OH 43011,http://facebook.com/villagemercantile01,Ohio
The Joshua Tree,330-272-4811,4416 Market St Boardman OH 44512,http://facebook.com/inNewportGlen,Ohio
Antiques Trading Post Antique Mall - Berlin,330-893-3520,4761 North St Berlin OH 44610,unavailable,Ohio
West Chester Antique Center,513-486-2098,4924 Union Centre Pavillion Dr West Chester OH 45069,http://facebook.com/West-Chester-Antique-Center-424006714470605/,Ohio
That Shop in Milford,513-781-3010,217 Main St Milford OH 45150,unavailable,Ohio
Maumee Antique Mall,419-893-2468,1552 Reynolds Rd Maumee OH 43537,http://www.facebook.com/MaumeeAntiqueMall/,Ohio
The Cracked Crock,330-720-4730,361 Lisbon St Canfield OH 44406,http://facebook.com/TheCrackedCrock,Ohio
Dog & Duck Antiques and Gifts,918-514-0370,21 E 2nd St Sand Springs OK 74063,http://www.facebook.com/dogandduckgifts/,Oklahoma
Our Pirates Cove,405-450-2929,305 N Main St Seminole OK 74868,http://www.facebook.com/Pirates-Cove-Antique-Booth-Mall-1600235800037937/,Oklahoma
Back in the Day Antiques and Treasures,918-404-9905,409 W Will Rogers Blvd Claremore OK 74017,http://facebook.com/BackintheDayAntiquesandTreasures,Oklahoma
Olde America Antique Mall,918-687-8600,2720 S 32nd St Muskogee OK 74401,http://facebook.com/Olde-America-Antique-Mall-1720340558279548,Oklahoma
Red Dirt Antiques,580-301-7281,506 S Main St Altus OK 73521,http://facebook.com/themarketplacealtus,Oklahoma
Wood Shed Antique Mall,918-960-9754,31236 S Highway 69 Big Cabin OK 74332,http://facebook.com/WoodshedAntiques/,Oklahoma
Windsor Market,918-254-9766,6530 E 51st St Tulsa OK 74145,http://facebook.com/windsormarket,Oklahoma
Needful Things Market,918-376-9311,12701 E 86th Pl N Owasso OK 74055,http://facebook.com/needfulthingsmarket,Oklahoma
Robey's Antiques and Fine Art,918-440-3242,916 W Main St Collinsville OK 74021,http://facebook.com/collinsvilleokusa/,Oklahoma
Crossroad Treasures,918-485-0953,500 N Blake Wagoner OK 74467,http://www.facebook.com/pages/Crossroad-Treasures/164313290264416,Oklahoma
Just Stuff Consignment,918-269-7490,6349 S Memorial Dr Tulsa OK 74133,http://www.facebook.com/Just-Stuff-Plus-389370281137933/,Oklahoma
Decades Revisited Vintage Mall,405-601-6800,3639 NW 39th St Oklahoma City OK 73112,http://www.facebook.com/decadesrevisited/,Oklahoma
Tulsa Antiques,918-935-3355,4305 E 31st St Tulsa OK 74135,http://www.facebook.com/Tulsa-Antiques-1847926382147156/,Oklahoma
Sasser & Company Antiques,405-547-5298,147 S Main Perkins OK 74059,http://www.facebook.com/pages/Sasser-Company-Antiques-LLC/126335697419981,Oklahoma
Ardmore Emporium Antiques & More,580-490-9223,105 E Main St Ardmore OK 73401,http://www.facebook.com/ardmoreemporiumantiquesmall/,Oklahoma
SABI - Antiques and Vintage ,405-525-1717,4207 North Western Ave Oklahoma City OK 73118,unavailable,Oklahoma
Antique Depot,918-396-1279,2196 W Rogers Blvd Skiatook OK 74070,http://facebook.com/Antique.Depot.Skiatook,Oklahoma
Buck's Vintage on 66,not available,1024 S Quincy Ave Tulsa OK 74120,http://www.instagram.com/bucksvintage66/,Oklahoma
Sissy's Antiques & Vintage Treasures,415-640-7089,211 W Blakely Ave Rush Springs OK 73082,http://www.facebook.com/Sissysantiquesvintagetreasures/,Oklahoma
Oliver-Hardin Antiques,405-273-5060,311 W Mac Arthur St Shawnee OK 74804,http://facebook.com/Oliver-Hardin-Antiques-and-More-1578912545656983/,Oklahoma
